epoch,loss
1,4.280768690813796
2,2.5787102244595763
3,2.2880250792964576
4,2.202716495640298
5,2.1105598334310987
6,2.0505513531146664
7,1.9996928634846929
8,1.9639487184828144
9,1.9172035902398104
10,1.9095643607605892
11,1.8784860156459475
12,1.8687136401135052
13,1.8243056822622086
14,1.8301336844277944
15,1.8056675102178685
16,1.789514757982212
17,1.7760189814778202
18,1.7636254764384018
19,1.7564229714625317
20,1.7549484560531419
21,1.7529749850780112
22,1.7154265845539183
23,1.7164008256050802
24,1.7074879863202255
25,1.7060718125091285
26,1.6935513548876435
27,1.7013175288684843
28,1.6780543020456145
29,1.6812937421736969
30,1.6847795764635467
31,1.682531973740025
32,1.6655503808317162
33,1.665662529172556
34,1.6551528398262483
35,1.6534166714660283
36,1.6528147731404765
37,1.650775132611428
38,1.644332508412555
39,1.6457671312911766
40,1.637472097644893
41,1.6282716245026598
42,1.6448104792846947
43,1.624060563748789
44,1.6233902135516338
45,1.615226059130649
46,1.6205292825742432
47,1.6137620916551791
48,1.6291605745302478
49,1.6152056120591407
50,1.611681796355004
51,1.6007834244391796
52,1.6265522171682922
53,1.6067817528921506
54,1.594783752770798
55,1.5846750566002439
56,1.6005778963204476
57,1.5947427152225468
58,1.5995506598853193
59,1.5941028501001462
60,1.5911129720775752
61,1.5923649152543649
62,1.5871734929647685
63,1.5650761107043827
64,1.5910601358057794
65,1.5809145382316805
66,1.5800032140821876
67,1.5653973375670527
68,1.585104694914836
69,1.5648711337356829
70,1.577420825369923
71,1.5875342502361567
72,1.5523168698395833
73,1.5521729056016236
74,1.5624283600289315
75,1.559439073785606
76,1.5630604952959641
77,1.5579963926132272
78,1.5589058193103649
79,1.5558944062612843
80,1.5496537727158395
81,1.5560746232426448
82,1.5591166503812552
83,1.5440112106326147
84,1.563798521551029
85,1.563303979770518
86,1.5627710084740842
87,1.5445411193488847
88,1.5313851074326248
89,1.5592604506496972
90,1.5437158480547624
91,1.5494149880652561
92,1.5550545266086784
93,1.5473728657495132
94,1.5527806724198248
95,1.5420292602271772
96,1.5502028172922244
97,1.5365802577589636
98,1.543428703472983
99,1.5544432657235285
100,1.5199665646469511
101,1.544454617983316
102,1.5405806392907915
103,1.5280974845984285
104,1.53026375608052
105,1.5243691131529333
106,1.5423472830564668
107,1.532782774160404
108,1.5216401779097815
109,1.5311666695289001
110,1.53766237236758
111,1.5401006698245232
112,1.525580721054019
113,1.5310681768709344
114,1.5290495796868206
115,1.5286461501655375
116,1.530480281051932
117,1.5255568865048277
118,1.5244961390945626
119,1.5314328235610242
120,1.5199421136686118
121,1.5280914689780916
122,1.5338135403435555
123,1.510791798084634
124,1.5402586232226765
125,1.517001965893922
126,1.5138590812501522
127,1.5200171999502798
128,1.5235257772480542
129,1.5159096775941057
130,1.5222115015493307
131,1.527450604649418
132,1.5106229455254956
133,1.5200485805927664
134,1.5318219251334895
135,1.5165819923839583
136,1.5108617052084057
137,1.516663297477426
138,1.5029795297392434
139,1.5143909155187585
140,1.5207642726288073
141,1.5101659005594363
142,1.514329764103944
143,1.5086371634447746
144,1.5090953010869952
145,1.50721991516122
146,1.5173102051632512
147,1.5090486227512723
148,1.5203890242108116
149,1.5091727990642905
150,1.5035413314800452
151,1.511592729801634
152,1.5071267502868984
153,1.50627251526643
154,1.496133648659197
155,1.5060184611587786
156,1.5050137438396416
157,1.5126827390976563
158,1.5130604479663352
159,1.4984232726572855
160,1.5066462981274178
161,1.511731650024902
162,1.5058151286064172
163,1.4994873676423526
164,1.5171004513793562
165,1.4954124820749903
166,1.5162089565103507
167,1.5023930720128091
168,1.4938016698184307
169,1.5048543597030348
170,1.5121508347379826
171,1.4976604232239705
172,1.4993033392776176
173,1.5018627494687082
174,1.4994099386212305
175,1.4897636690851577
176,1.4926174704754342
177,1.4957312777672482
178,1.4975514723341246
179,1.5110122655424014
180,1.4968088241088326
181,1.4889945627529932
182,1.4873894970106516
183,1.490641734796177
184,1.490554987567123
185,1.4887894786502782
186,1.5045426086170113
187,1.4930090900150221
188,1.4884286349907416
189,1.4891184715487442
190,1.4867471328965598
191,1.4944370467065402
192,1.489556088124353
193,1.4929101426276377
194,1.5040783769105648
195,1.4849918586828286
196,1.4852486845653472
197,1.4866027886506172
198,1.4925824334761248
199,1.4871541192671405
200,1.4820088899871
201,1.4913044943667875
202,1.4871851985725117
203,1.4954172167629116
204,1.4860767511039497
205,1.496212432653234
206,1.4831933306086091
207,1.4803933257468311
208,1.515295853981605
209,1.493822052836509
210,1.4921643402589158
211,1.4895103713618103
212,1.498621687259006
213,1.4914101803021311
214,1.4681008003725864
215,1.4865694354711738
216,1.4871180778864406
217,1.4868462691303437
218,1.4857121217550435
219,1.4817072828580475
220,1.4843944819120622
221,1.4857972415911724
222,1.497531420205807
223,1.4885751170596364
224,1.4805232548840792
225,1.4737858282911442
226,1.490761345202743
227,1.477313185092246
228,1.4935633097998713
229,1.4854082341695323
230,1.4870999131780132
231,1.4781714240649413
232,1.4851763470882873
233,1.4720650583573724
234,1.4753656900301293
235,1.4736272980489535
236,1.475992900582551
237,1.4860757482660152
238,1.4782847373066108
239,1.480280289010791
240,1.4704319440219935
241,1.4797876706944109
242,1.48827142780824
243,1.475307472952431
244,1.4769630001777017
245,1.4805310707644297
246,1.476594615872362
247,1.4901285107954712
248,1.4783199780421319
249,1.4711480722659795
250,1.4740990306799047
251,1.4764388747008266
252,1.4749709469892556
253,1.4942416433877648
254,1.488701515313967
255,1.4770858239237807
256,1.4678965660786683
257,1.4852489032821625
258,1.480185977984092
259,1.4750451815555046
260,1.4739665744055888
261,1.4714927743249329
262,1.4725425311471338
263,1.4740308528171635
264,1.4678508586222583
265,1.4740703590299369
266,1.4694621786304947
267,1.5024976053949721
268,1.477873573662757
269,1.4750127769660515
270,1.4823525074503392
271,1.4783975702610437
272,1.4786056871189022
273,1.4802797063106994
274,1.4665233892787983
275,1.476818935070343
276,1.4721110542584992
277,1.4668480034375682
278,1.4659790533331634
279,1.4754903450415322
280,1.4678264366972111
281,1.483463582335223
282,1.4778931393754091
283,1.4681990882956337
284,1.46614589885456
285,1.4748732998728844
286,1.474382211484713
287,1.4747134489769802
288,1.4770767661967716
289,1.466698789269708
290,1.4634860511599654
291,1.4719847506089512
292,1.4711082372970465
293,1.4683526135180982
294,1.4740098383439377
295,1.4801223057422217
296,1.4841139817728128
297,1.4699241826757619
298,1.457899889279574
299,1.4766891492929335
300,1.4736782574780734
301,1.4808162108506306
302,1.4545592547643302
303,1.473464300318338
304,1.4813485943626468
305,1.46131453129143
306,1.4738997952318882
307,1.4674907780655995
308,1.4770577954864648
309,1.4689885330672312
310,1.472476745505235
311,1.469860195024088
312,1.4654862593805527
313,1.4701301025145852
314,1.4651704408336212
315,1.4650560696435537
316,1.4744428077546676
317,1.4726570664883023
318,1.4673054233726799
319,1.4844728449511329
320,1.4627509626920951
321,1.4698526035804196
322,1.4665029012149104
323,1.4620659890196657
324,1.4774343554336247
325,1.460932775299148
326,1.476000676696208
327,1.4721056138025561
328,1.4622209629573082
329,1.4592446421087923
330,1.4759424139503659
331,1.4625243269480193
332,1.4662537858037665
333,1.480767684089983
334,1.4697691002422313
335,1.4596077871976332
336,1.46239153755955
337,1.4624978484584463
338,1.4578523483334473
339,1.4627512095542874
340,1.4649935968940893
341,1.4744768518123206
342,1.4671165906829138
343,1.4775128423577488
344,1.467827935529318
345,1.4622079155323437
346,1.4599471853965127
347,1.465368386315464
348,1.4654323101406868
349,1.4664204463374042
350,1.4655504312028615
351,1.464016733874098
352,1.458168248229597
353,1.4712883392001324
354,1.465874219476405
355,1.4659668955290852
356,1.4687859192206854
357,1.470336642232635
358,1.4604044281065418
359,1.466822766522279
360,1.4679513798355601
361,1.459412128845427
362,1.4644957933821754
363,1.464214646716383
364,1.4525312723681296
365,1.466004993655894
366,1.4596979943106216
367,1.4614152352680982
368,1.4552262725488703
369,1.4693887859287829
370,1.4562711097407868
371,1.4673812136973303
372,1.4672040095877665
373,1.4653350414434463
374,1.461526556815796
375,1.4619982925336594
376,1.4590623578949005
377,1.4551121920733079
378,1.4632733550946946
379,1.4498273482871074
380,1.4551418158995315
381,1.464180248026982
382,1.462669071766228
383,1.4620070591829972
384,1.4605587800767525
385,1.4567098950758657
386,1.454927386623798
387,1.459474713132296
388,1.4646810695404147
389,1.457655197686125
390,1.444393116739626
391,1.46891087388956
392,1.4639471883730224
393,1.4620016625793673
394,1.4585784208838122
395,1.4555121293888689
396,1.463912229182061
397,1.4555680325080307
398,1.454667907313182
399,1.4557596483216064
400,1.4613607904426213
401,1.458049001806307
402,1.4443642513859118
403,1.4571807768085214
404,1.468388326097243
405,1.4538964965555927
406,1.4652109698130715
407,1.4621161951513937
408,1.4604262263377206
409,1.4627815210810164
410,1.4514564068282914
411,1.4515329682908709
412,1.4584167415371216
413,1.4602236310126486
414,1.4595500108220607
415,1.4511490478283198
416,1.451298860130833
417,1.4535327883776326
418,1.4601420822346929
419,1.4590475449376858
420,1.4620618837440822
421,1.4582627433361393
422,1.46440781002633
423,1.4609414083033414
424,1.4488304459858012
425,1.4546470903569473
426,1.4523657416443922
427,1.455297374216909
428,1.4577659080705838
429,1.465795836463196
430,1.4602436549047977
431,1.4562057681603007
432,1.4523850962213225
433,1.4593131982998728
434,1.4584069765440308
435,1.459043759566087
436,1.4465504405794485
437,1.4530741995922591
438,1.4528430214113437
439,1.4540627990074042
440,1.462440260021358
441,1.461047610070809
442,1.462773481853482
443,1.4536405243405113
444,1.455294310547247
445,1.4470647058683048
446,1.44744486120577
447,1.4495335189967509
448,1.4592013738124496
449,1.4559494579283228
450,1.4587443995276028
451,1.4631480196461093
452,1.4532189201237316
453,1.4497263949514798
454,1.4447043060984035
455,1.4541211524085969
456,1.4595316748353968
457,1.4517084492678327
458,1.4545435171406957
459,1.4411697090806983
460,1.4563117343237268
461,1.4577163906380681
462,1.449551034454889
463,1.4564155980729003
464,1.4459894475188768
465,1.4535876655070181
466,1.4488154027358504
467,1.4503827711052324
468,1.4538503685527782
469,1.4534395139633203
470,1.4553738353094434
471,1.4459934656345834
472,1.457870598885274
473,1.4486699199640196
474,1.4520348946465305
475,1.4531418971677637
476,1.4466479319429362
477,1.4602141744838084
478,1.4528464753484327
479,1.4588248476397419
480,1.4506239889690373
481,1.4532154786250833
482,1.4525469006333565
483,1.450752321673275
484,1.4499154936150567
485,1.459983638289859
486,1.455484555771763
487,1.4464452156835355
488,1.4595406913884432
489,1.4487255494828817
490,1.4508573068341315
491,1.4502983836844416
492,1.4533017109299287
493,1.461458594174396
494,1.4562715364156202
495,1.45292003955536
496,1.4586158397991242
497,1.455221946695245
498,1.4503208197261754
499,1.4543381278876213
500,1.449420332772443
501,1.4525381326221458
502,1.453621752009715
503,1.4589317559015633
504,1.4513667693868086
505,1.452075063864511
506,1.4553740690522583
507,1.450634028243365
508,1.4509951711064155
509,1.4625156448709993
510,1.4469299855707987
511,1.4485193743382532
512,1.4499146630086703
513,1.440622665459022
514,1.4460347585340356
515,1.4509500376341093
516,1.4563022754797024
517,1.4452030971044816
518,1.4460320644313291
519,1.4585448068602795
520,1.458462482177839
521,1.4446678520247669
522,1.4463436770148614
523,1.4505141868177298
524,1.4466088238510573
525,1.4458370582801372
526,1.4585046720068962
527,1.454894674341822
528,1.4607714745985672
529,1.4416362331826906
530,1.4481855507398143
531,1.4451670998484691
532,1.4511217432719374
533,1.4464752047187213
534,1.4602770607433333
535,1.4452747589563106
536,1.4431127756493562
537,1.451676702463073
538,1.4517284142362736
539,1.4429529533981822
540,1.45070715374558
541,1.448778807708351
542,1.4455633518447062
543,1.4493036741803642
544,1.4530586700628298
545,1.4488653257795625
546,1.4429587576104228
547,1.458347901713276
548,1.4487596857393414
549,1.454564438915761
550,1.4404417073917317
551,1.4622526507021723
552,1.4424766663913045
553,1.4387810055481416
554,1.452412383481917
555,1.449030041876224
556,1.4461561204455595
557,1.4507384042383966
558,1.454370209395386
559,1.4484839811637396
560,1.4522489833632046
561,1.4473234474522778
562,1.4509607657892325
563,1.4514126443990023
564,1.4479477347441512
565,1.4446350655207085
566,1.450906948151701
567,1.4464213867634195
568,1.4482379152133822
569,1.4462159657787024
570,1.452995554418484
571,1.44805830639914
572,1.4545986783114082
573,1.4543947883897943
574,1.4479915798845313
575,1.4510045287178748
576,1.4453701757331523
577,1.448813250567835
578,1.4468264471277061
579,1.4415607178202132
580,1.4495475517368825
581,1.4509073676993987
582,1.4515813419315893
583,1.446163218437218
584,1.4471811915025035
585,1.450890013714011
586,1.448560349648905
587,1.4374693070126234
588,1.445103428514514
589,1.4514024259475742
590,1.4453665854271731
591,1.4477328181902325
592,1.4448464712566396
593,1.4434157537306345
594,1.4436063183597818
595,1.4375296276848641
596,1.450496307058545
597,1.4454814923327113
598,1.4505466986773854
599,1.4513247042145334
600,1.4467797914898677
601,1.4545605519030353
602,1.4454478387694638
603,1.4378200689073928
604,1.4552086865457068
605,1.4544770069369268
606,1.451855018723583
607,1.4481299264868615
608,1.440696186903135
609,1.437416384715845
610,1.4474007515896392
611,1.4432284767084782
612,1.446513193350935
613,1.4460559943116356
614,1.4395440904947066
615,1.4395978180216362
616,1.4415242744145826
617,1.4510728222490357
618,1.437788150688209
619,1.4452666551759927
620,1.4494562437764942
621,1.4469515838790104
622,1.4589104283337182
623,1.451831860889121
624,1.4404847792151858
625,1.449311853453846
626,1.443397880145274
627,1.4434224615910538
628,1.4461253811544983
629,1.4435571681790378
630,1.442931477476964
631,1.4495923185929576
632,1.4432879327729016
633,1.4506632442793952
634,1.4423108354199505
635,1.4435546141222788
636,1.4516272813603792
637,1.441950993009496
638,1.4417787174277876
639,1.4489420039092686
640,1.4431047935296994
