[Wed, 25 Jan 2023 13:52:43] INFO :: START EPOCH - 1
[Wed, 25 Jan 2023 13:52:47] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [   5,1313]   | LOSS: 18.6105   --  3.38s
[Wed, 25 Jan 2023 13:52:47] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  10,1313]   | LOSS: 15.7979   --  3.68s
[Wed, 25 Jan 2023 13:52:47] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  15,1313]   | LOSS: 13.8889   --  3.97s
[Wed, 25 Jan 2023 13:52:48] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  20,1313]   | LOSS: 12.2291   --  4.26s
[Wed, 25 Jan 2023 13:52:48] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  25,1313]   | LOSS: 10.7234   --  4.56s
[Wed, 25 Jan 2023 13:52:48] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  30,1313]   | LOSS: 10.0065   --  4.84s
[Wed, 25 Jan 2023 13:52:48] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  35,1313]   | LOSS: 10.4100   --  5.14s
[Wed, 25 Jan 2023 13:52:49] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  40,1313]   | LOSS: 10.0881   --  5.43s
[Wed, 25 Jan 2023 13:52:49] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  45,1313]   | LOSS: 8.4333   --  5.72s
[Wed, 25 Jan 2023 13:52:49] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  50,1313]   | LOSS: 8.0689   --  6.02s
[Wed, 25 Jan 2023 13:52:50] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  55,1313]   | LOSS: 7.4311   --  6.30s
[Wed, 25 Jan 2023 13:52:50] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  60,1313]   | LOSS: 7.6089   --  6.60s
[Wed, 25 Jan 2023 13:52:50] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  65,1313]   | LOSS: 7.0150   --  6.88s
[Wed, 25 Jan 2023 13:52:50] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  70,1313]   | LOSS: 7.1776   --  7.19s
[Wed, 25 Jan 2023 13:52:51] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  75,1313]   | LOSS: 7.4803   --  7.47s
