epoch,loss
1,4.296647794175856
2,2.9439007667576367
3,2.6821248587632307
4,2.534778492240078
5,2.4204536192487964
6,2.3317915544379146
7,2.2534251098676394
8,2.2088326515356096
9,2.1436448221613413
10,2.0934927163919417
11,2.0522719083264502
12,2.0246640089260923
13,1.9813084077580867
14,1.9578024890707906
15,1.9368006842152725
16,1.9082929999067506
17,1.8728408313215188
18,1.8541735421131333
19,1.832730916557835
20,1.817023244643157
21,1.796060989898121
22,1.7838226499579286
23,1.7651920489291608
24,1.7533055198891692
25,1.735353242778996
26,1.7188251271378603
27,1.712270251368169
28,1.695572028655817
29,1.6913836097680968
30,1.6741332508005082
31,1.670290349234358
32,1.657529973112166
33,1.6511544452218363
34,1.639483748005259
35,1.6302664848292774
36,1.6227644742760872
37,1.6207195907172953
38,1.6090525721922597
39,1.6053632666659736
40,1.6005988056570724
41,1.593192195946809
42,1.585529728781968
43,1.5777330613735516
44,1.57761639583592
45,1.5708705057011974
46,1.5670799768252492
47,1.562448707411331
48,1.5605647271585574
49,1.550815887879708
50,1.553087950842306
51,1.5466314403046566
52,1.54382875359703
53,1.539807096384721
54,1.542687051457843
55,1.5324141995560006
56,1.5308900941716563
57,1.5322871355273209
58,1.5246162970194994
59,1.5292813537326009
60,1.521787659956677
61,1.5214400854804364
62,1.5128987681202914
63,1.519115673251853
64,1.512948039825509
65,1.512021693762077
66,1.5082673327848373
67,1.5076225192966302
68,1.5064100645374725
69,1.503293968754149
70,1.5014479388649555
71,1.4995704829829029
72,1.4967913594031643
73,1.4962831189045902
74,1.4941413731676698
75,1.4931047921042722
76,1.4909431661982075
77,1.490511027393864
78,1.4870467301733332
79,1.4878152586173576
80,1.4873582997216763
81,1.4847618047735298
82,1.4847405989117415
83,1.4839115269022503
84,1.4810083945652772
85,1.4806304670705746
86,1.4800374127487508
87,1.4782677547040097
88,1.4775359379092157
89,1.4768771293593652
90,1.4752045327801788
91,1.476351906303586
92,1.4728269551150779
93,1.473644326319698
94,1.472829130525727
95,1.4715175407130756
96,1.4706215181608555
97,1.4707847420531925
98,1.4686325857045537
99,1.4688882854088334
100,1.467919926423656
