epoch,loss
1,4.354189571941198
2,2.6097654036937223
3,2.3335672149094204
4,2.2213021483686237
5,2.1540264506493845
6,2.090130045315698
7,2.0501535814188716
8,2.004577884323708
9,1.9293314957704168
10,1.9177072223369367
11,1.8719865453285982
12,1.880275761835464
13,1.855238754796298
14,1.8419963549755807
15,1.8184166818750374
16,1.7794481497725279
17,1.7899581008060004
18,1.7557767059213372
19,1.7959899731968465
20,1.7539323948617478
21,1.7305925618790383
22,1.7259028059393702
23,1.7268417709403567
24,1.7118986196629036
25,1.7127895134110604
26,1.6999673156007644
27,1.709368413387661
28,1.678332035259534
29,1.6768779898843458
30,1.685200880505278
31,1.6844336050812916
32,1.6716297500663333
33,1.679670396351045
34,1.6742701008114764
35,1.6770617665462597
36,1.645402372097029
37,1.6419486998443535
38,1.6377007112067232
39,1.6205462544195113
40,1.6499098273374702
41,1.6377366870962164
42,1.6096475512643869
43,1.639085132802259
44,1.6208586854639875
45,1.6266196246215519
46,1.6060376341411289
47,1.6163591127775903
48,1.603910234453003
49,1.59476899059229
50,1.6227477983334586
51,1.610996591468011
52,1.6061729470995592
53,1.595319516128964
54,1.6156810177056165
55,1.592557994909184
56,1.5940730871906417
57,1.5952201213247033
58,1.5824005494835556
59,1.5980881659788042
60,1.5865597272004706
