epoch,loss
1,7.880979224345163
2,5.203313636416603
3,4.593146724940201
4,4.333707948525746
5,4.064535141204848
6,3.9909182635259457
7,3.8244624638856526
8,3.720634974031893
9,3.648176066337093
10,3.583951906918625
11,3.517838363258642
12,3.4921867537669384
13,3.4062322205112827
14,3.3465782356945843
15,3.3315599591714933
16,3.321956941090177
17,3.2632274621276447
18,3.215909557423711
19,3.1959016799499484
20,3.154240959327281
21,3.158776687571652
22,3.1037954088821205
23,3.117773668099475
24,3.0845678800109466
25,3.022069595513805
26,3.0280153969282746
27,2.9857128184542434
28,3.0312547869579767
29,2.972329619644363
30,2.9514474506660173
31,2.959358160000121
32,2.917754413620118
33,2.9197720294571265
34,2.9107297949466227
35,2.882144355111652
36,2.891293436182015
37,2.8738153980624292
38,2.836699742997419
39,2.842647264401118
40,2.8369014241789405
41,2.782473199897342
42,2.7872208691198765
43,2.8114243270462134
44,2.7673161266952433
45,2.7713071758388192
46,2.7771304788128024
47,2.7580078268777513
48,2.755083277981768
49,2.7542200499751663
50,2.742103438223562
51,2.733171772251847
52,2.730187432419869
53,2.718045660778613
54,2.737139853845788
55,2.7066311274378103
56,2.7051971409483193
57,2.68539475764425
58,2.669378915781616
59,2.663599805806273
60,2.6612166381010445
