[Wed, 25 Jan 2023 17:36:20] INFO :: START EPOCH - 1
[Wed, 25 Jan 2023 17:36:20] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [   5,1313]   | LOSS: 73.9056   --  0.30s
[Wed, 25 Jan 2023 17:36:21] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  10,1313]   | LOSS: 71.9109   --  0.59s
[Wed, 25 Jan 2023 17:36:21] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  15,1313]   | LOSS: 69.9957   --  0.91s
[Wed, 25 Jan 2023 17:36:21] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  20,1313]   | LOSS: 69.8797   --  1.24s
[Wed, 25 Jan 2023 17:36:22] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  25,1313]   | LOSS: 68.0787   --  1.53s
[Wed, 25 Jan 2023 17:36:22] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  30,1313]   | LOSS: 66.9889   --  1.83s
[Wed, 25 Jan 2023 17:36:22] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  35,1313]   | LOSS: 67.2363   --  2.16s
[Wed, 25 Jan 2023 17:36:23] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  40,1313]   | LOSS: 65.4165   --  2.46s
[Wed, 25 Jan 2023 17:36:23] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  45,1313]   | LOSS: 66.0428   --  2.77s
[Wed, 25 Jan 2023 17:36:23] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  50,1313]   | LOSS: 65.5533   --  3.08s
[Wed, 25 Jan 2023 17:36:23] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  55,1313]   | LOSS: 65.2012   --  3.37s
[Wed, 25 Jan 2023 17:36:24] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  60,1313]   | LOSS: 63.8508   --  3.69s
[Wed, 25 Jan 2023 17:36:24] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  65,1313]   | LOSS: 63.6078   --  3.99s
[Wed, 25 Jan 2023 17:36:24] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  70,1313]   | LOSS: 63.7589   --  4.29s
[Wed, 25 Jan 2023 17:36:25] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  75,1313]   | LOSS: 63.3075   --  4.60s
[Wed, 25 Jan 2023 17:36:25] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  80,1313]   | LOSS: 63.0943   --  4.89s
[Wed, 25 Jan 2023 17:36:25] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  85,1313]   | LOSS: 62.8286   --  5.19s
[Wed, 25 Jan 2023 17:36:26] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  90,1313]   | LOSS: 63.2329   --  5.48s
[Wed, 25 Jan 2023 17:36:26] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [  95,1313]   | LOSS: 62.8484   --  5.79s
[Wed, 25 Jan 2023 17:36:26] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [ 100,1313]   | LOSS: 62.8609   --  6.09s
[Wed, 25 Jan 2023 17:36:26] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [ 105,1313]   | LOSS: 62.6884   --  6.39s
[Wed, 25 Jan 2023 17:36:27] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [ 110,1313]   | LOSS: 62.5386   --  6.68s
[Wed, 25 Jan 2023 17:36:27] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [ 115,1313]   | LOSS: 62.7098   --  6.98s
[Wed, 25 Jan 2023 17:36:27] INFO :: EPOCH: [  1,100]   | MINI-BATCH: [ 120,1313]   | LOSS: 62.2302   --  7.28s
