epoch,loss
1,60.074035336566354
2,58.4804706834966
3,58.15394713146852
4,57.97356387920627
5,57.83563177946952
6,57.73677649283718
7,57.65470121257285
8,57.59733205593368
9,57.541951982101594
10,57.48766189191692
11,57.448067690521725
12,57.4016121488805
13,57.370408846237055
14,57.3320280236319
15,57.30531307258228
16,57.2750073917386
17,57.251322966355545
18,57.22981946557329
19,57.20001782884329
20,57.180215626387586
21,57.16275755394894
22,57.14562181761858
23,57.12835235188957
24,57.119241471882546
25,57.094578267233295
26,57.08804870396285
27,57.06705980816599
28,57.0552975479556
29,57.0414717950988
30,57.033913284789854
31,57.01611062868442
32,57.00903922296715
33,56.99888768163421
34,56.98566434879114
35,56.979970032807444
36,56.968274168085706
37,56.9587779775069
38,56.95427021976654
39,56.938581735417756
40,56.94021817662747
41,56.92545479994554
42,56.92407375605889
43,56.91564194155575
44,56.9095317494842
45,56.902498744955885
46,56.896351540442744
47,56.889812898018484
48,56.88826146238375
49,56.8786963879018
50,56.87700462777108
51,56.86910093529753
52,56.86680382512856
53,56.85820636473261
54,56.85820761111885
55,56.8513420232815
56,56.84882520775893
57,56.843566143503644
58,56.843158366021
59,56.837320811496106
60,56.83486601748906
61,56.83365459834358
62,56.827248639399464
63,56.82273918639951
64,56.82026763445352
65,56.820535421553046
66,56.818420825618325
67,56.81342480115462
68,56.8132823804636
69,56.80966977354051
70,56.80743486937547
71,56.80601116653989
72,56.79894380794621
73,56.802521996886696
74,56.79516977657367
75,56.79643416422883
76,56.791954280217006
77,56.791823074096776
78,56.7913221779073
79,56.7871855382055
80,56.78499663702332
81,56.7855032262054
82,56.784710454831846
83,56.78096465744867
84,56.780409305220964
85,56.77860885091347
86,56.77654817498375
87,56.77527050271074
88,56.77204896036397
89,56.772228567816335
90,56.77256427570236
91,56.76955969753106
92,56.769327358353344
93,56.766122377835785
94,56.76606780413172
95,56.764422405792025
96,56.76515466351593
97,56.761664623716634
98,56.762688114546854
99,56.75953540380729
100,56.76088542313587
