[Wed, 25 Jan 2023 06:28:13] INFO :: START EPOCH - 1
[Wed, 25 Jan 2023 06:28:16] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [   5,1116]   | LOSS: 18.1896   --  2.85s
[Wed, 25 Jan 2023 06:28:16] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  10,1116]   | LOSS: 14.2506   --  3.18s
[Wed, 25 Jan 2023 06:28:17] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  15,1116]   | LOSS: 12.4958   --  3.48s
[Wed, 25 Jan 2023 06:28:17] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  20,1116]   | LOSS: 11.2862   --  3.77s
[Wed, 25 Jan 2023 06:28:17] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  25,1116]   | LOSS: 10.4623   --  4.07s
[Wed, 25 Jan 2023 06:28:17] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  30,1116]   | LOSS: 10.3147   --  4.36s
[Wed, 25 Jan 2023 06:28:18] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  35,1116]   | LOSS: 9.5883   --  4.66s
[Wed, 25 Jan 2023 06:28:18] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  40,1116]   | LOSS: 8.9464   --  4.96s
[Wed, 25 Jan 2023 06:28:18] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  45,1116]   | LOSS: 8.0595   --  5.29s
[Wed, 25 Jan 2023 06:28:19] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  50,1116]   | LOSS: 8.4948   --  5.60s
[Wed, 25 Jan 2023 06:28:19] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  55,1116]   | LOSS: 8.3617   --  5.93s
[Wed, 25 Jan 2023 06:28:19] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  60,1116]   | LOSS: 7.5764   --  6.23s
[Wed, 25 Jan 2023 06:28:20] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  65,1116]   | LOSS: 7.7672   --  6.53s
[Wed, 25 Jan 2023 06:28:20] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  70,1116]   | LOSS: 7.2088   --  6.83s
[Wed, 25 Jan 2023 06:28:20] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  75,1116]   | LOSS: 7.7100   --  7.11s
[Wed, 25 Jan 2023 06:28:21] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  80,1116]   | LOSS: 6.8563   --  7.39s
[Wed, 25 Jan 2023 06:28:21] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  85,1116]   | LOSS: 6.7211   --  7.69s
[Wed, 25 Jan 2023 06:28:21] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  90,1116]   | LOSS: 6.6183   --  7.97s
[Wed, 25 Jan 2023 06:28:21] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [  95,1116]   | LOSS: 5.6572   --  8.25s
[Wed, 25 Jan 2023 06:28:22] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 100,1116]   | LOSS: 6.6168   --  8.54s
[Wed, 25 Jan 2023 06:28:22] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 105,1116]   | LOSS: 6.7898   --  8.83s
[Wed, 25 Jan 2023 06:28:22] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 110,1116]   | LOSS: 5.5822   --  9.12s
[Wed, 25 Jan 2023 06:28:23] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 115,1116]   | LOSS: 5.2924   --  9.41s
[Wed, 25 Jan 2023 06:28:23] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 120,1116]   | LOSS: 5.9752   --  9.72s
[Wed, 25 Jan 2023 06:28:23] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 125,1116]   | LOSS: 6.3004   --  10.00s
[Wed, 25 Jan 2023 06:28:23] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 130,1116]   | LOSS: 5.6674   --  10.29s
[Wed, 25 Jan 2023 06:28:24] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 135,1116]   | LOSS: 5.8892   --  10.57s
[Wed, 25 Jan 2023 06:28:24] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 140,1116]   | LOSS: 5.4960   --  10.85s
[Wed, 25 Jan 2023 06:28:24] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 145,1116]   | LOSS: 5.8831   --  11.15s
[Wed, 25 Jan 2023 06:28:25] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 150,1116]   | LOSS: 5.5570   --  11.44s
[Wed, 25 Jan 2023 06:28:25] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 155,1116]   | LOSS: 5.1759   --  11.72s
[Wed, 25 Jan 2023 06:28:25] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 160,1116]   | LOSS: 5.6997   --  12.06s
[Wed, 25 Jan 2023 06:28:25] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 165,1116]   | LOSS: 4.8701   --  12.35s
[Wed, 25 Jan 2023 06:28:26] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 170,1116]   | LOSS: 5.3991   --  12.63s
[Wed, 25 Jan 2023 06:28:26] INFO :: EPOCH: [  1, 60]   | MINI-BATCH: [ 175,1116]   | LOSS: 5.8969   --  12.93s
