epoch,loss
1,3.3544133898391517
2,2.0446638510859567
3,1.8946909988866485
4,1.7862056381599878
5,1.7460456409334708
6,1.695184922132868
7,1.6717676291222214
8,1.6438541137830331
9,1.6471999824901635
10,1.6025623321319566
11,1.583964118820792
12,1.5746634265000674
13,1.5842133056519279
14,1.5463708421235443
15,1.5439802179093003
16,1.5403594691907205
17,1.527988496326631
18,1.537071920103497
19,1.5064409849464253
20,1.5101441685444137
21,1.5094207019468362
22,1.5078287241065802
23,1.5071922004436507
24,1.4785211852694926
25,1.5046127849795912
26,1.5086929644307783
27,1.473521474121292
28,1.4912487887994363
29,1.49494264149324
30,1.4762325936320861
31,1.5023562434967273
32,1.4609754715769094
33,1.4582828606435474
34,1.4675308610696518
35,1.4824962394852792
36,1.4692692340061229
37,1.4667435074258448
38,1.469173988561049
39,1.4633113624908591
40,1.4512508405793099
41,1.4663903417339461
42,1.4534836402396574
43,1.45903016813767
44,1.4746698786815007
45,1.443165966847037
46,1.4473976006324145
47,1.4578252409094123
48,1.455092992673638
49,1.4560421189313293
50,1.45133193248489
51,1.4569423624905207
52,1.4376944426353686
53,1.4496764000171403
54,1.443960849209071
55,1.4665900508883178
56,1.4418388636095123
57,1.4344447765726343
58,1.4386139577755364
59,1.451293729806459
60,1.4388190840093893
